176.280915;0.044939;176.280915;176.325854;1;0.044939
176.354114;0.245717;176.354114;176.599831;1;0.245717
177.118602;0.085924;177.118602;177.204525;1;0.085924
178.256553;0.523820;178.256553;178.780373;1;0.523820
178.989237;0.598241;178.989237;179.587478;1;0.598241
179.653213;0.072514;179.653213;179.725726;1;0.072514
180.763713;0.451270;180.763713;181.214983;1;0.451270
180.827879;0.512062;181.214983;181.727045;2;0.899166
181.031804;0.156222;181.727045;181.883267;3;0.851462
181.148069;0.353819;181.883267;182.237086;4;1.089016
181.378750;0.461414;182.237086;182.698499;4;1.319749
183.041203;0.071479;183.041203;183.112682;1;0.071479
183.493033;0.274872;183.493033;183.767905;1;0.274872
183.632662;0.080970;183.767905;183.848875;2;0.216213
183.999298;0.111405;183.999298;184.110703;1;0.111405
184.473059;1.189852;184.473059;185.662912;1;1.189852
184.909803;0.034822;185.662912;185.697734;2;0.787931
185.155026;0.060441;185.697734;185.758175;3;0.603150
185.293679;0.166635;185.758175;185.924811;4;0.631132
185.368254;0.300707;185.924811;186.225518;5;0.857264
186.086773;0.178826;186.225518;186.404344;2;0.317570
187.212516;0.237472;187.212516;187.449988;1;0.237472
187.296719;0.116932;187.449988;187.566920;2;0.270201
188.425281;0.122245;188.425281;188.547526;1;0.122245
190.129449;0.283740;190.129449;190.413189;1;0.283740
190.285236;0.430168;190.413189;190.843358;2;0.558121
190.830943;0.386101;190.843358;191.229458;2;0.398515
191.591678;0.166106;191.591678;191.757784;1;0.166106
191.864487;0.883637;191.864487;192.748124;1;0.883637
192.232160;0.609032;192.748124;193.357156;2;1.124996
192.846093;0.139869;193.357156;193.497026;2;0.650933
192.847765;0.791840;193.497026;194.288866;3;1.441101
194.329630;1.265455;194.329630;195.595085;1;1.265455
194.364020;0.919983;195.595085;196.515068;2;2.151049
194.533644;0.195598;196.515068;196.710666;3;2.177022
194.976831;0.003943;196.710666;196.714609;4;1.737778
195.364703;0.119004;196.714609;196.833613;5;1.468910
195.552314;0.208480;196.833613;197.042093;6;1.489779
195.828117;0.203964;197.042093;197.246057;6;1.417940
196.082733;0.329842;197.246057;197.575899;7;1.493166
196.136642;0.468072;197.575899;198.043970;8;1.907329
196.579532;0.187258;198.043970;198.231228;8;1.651696
197.198361;0.061261;198.231228;198.292489;5;1.094129
197.856989;0.446547;198.292489;198.739036;4;0.882048
198.210288;0.906284;198.739036;199.645320;4;1.435032
199.316026;0.485570;199.645320;200.130890;2;0.814864
199.557039;0.117193;200.130890;200.248083;3;0.691045
200.232762;0.073054;200.248083;200.321137;2;0.088375
201.259896;0.301360;201.259896;201.561256;1;0.301360
201.366219;0.608233;201.561256;202.169489;2;0.803271
201.773277;0.123227;202.169489;202.292717;2;0.519440
