Llegada_Acumulada;Tiempo_Servicio;Tiempo_Entrada;Tiempo_Salida;Elementos_Sistema;Tiempo_Sistema
222.010271;0.009307;222.123120;222.132428;2;0.122156
222.186637;0.237403;222.186637;222.424040;1;0.237403
222.995126;0.024767;222.995126;223.019893;1;0.024767
223.176596;0.295949;223.176596;223.472545;1;0.295949
223.255068;0.279732;223.472545;223.752276;2;0.497208
224.650184;0.014219;224.650184;224.664403;1;0.014219
225.235204;0.275949;225.235204;225.511153;1;0.275949
225.854984;0.000240;225.854984;225.855224;1;0.000240
226.551346;0.027285;226.551346;226.578632;1;0.027285
226.976338;0.130239;226.976338;227.106577;1;0.130239
227.147237;0.115417;227.147237;227.262654;1;0.115417
227.748205;0.179454;227.748205;227.927658;1;0.179454
230.103338;0.031461;230.103338;230.134799;1;0.031461
230.605110;0.021893;230.605110;230.627003;1;0.021893
231.252971;0.082775;231.252971;231.335746;1;0.082775
231.387323;0.253726;231.387323;231.641049;1;0.253726
232.206210;0.164085;232.206210;232.370295;1;0.164085
232.417852;0.266665;232.417852;232.684517;1;0.266665
232.841039;0.137782;232.841039;232.978821;1;0.137782
234.263000;0.023199;234.263000;234.286199;1;0.023199
234.466157;0.197277;234.466157;234.663434;1;0.197277
235.569356;0.012455;235.569356;235.581811;1;0.012455
235.600536;0.148593;235.600536;235.749129;1;0.148593
236.372844;0.059657;236.372844;236.432501;1;0.059657
237.001981;0.204608;237.001981;237.206589;1;0.204608
237.230474;0.100292;237.230474;237.330766;1;0.100292
237.496608;0.048547;237.496608;237.545155;1;0.048547
238.833808;0.007363;238.833808;238.841171;1;0.007363
238.993066;0.416865;238.993066;239.409932;1;0.416865
239.008795;0.372800;239.409932;239.782731;2;0.773936
240.209218;0.136821;240.209218;240.346038;1;0.136821
240.692783;0.056834;240.692783;240.749617;1;0.056834
240.725000;0.205863;240.749617;240.955480;2;0.230480
240.754880;0.290791;240.955480;241.246272;2;0.491391
242.533399;0.157797;242.533399;242.691196;1;0.157797
242.561523;0.056078;242.691196;242.747274;2;0.185751
242.948290;0.181504;242.948290;243.129794;1;0.181504
243.043897;0.089106;243.129794;243.218900;2;0.175003
243.102155;0.058584;243.218900;243.277484;3;0.175329
243.144021;0.019388;243.277484;243.296872;3;0.152851
243.373918;0.171274;243.373918;243.545192;1;0.171274
244.720556;0.038825;244.720556;244.759381;1;0.038825
244.954875;0.130522;244.954875;245.085397;1;0.130522
245.098907;0.204650;245.098907;245.303557;1;0.204650
245.335646;0.106550;245.335646;245.442197;1;0.106550
245.448487;0.059946;245.448487;245.508433;1;0.059946
246.166457;0.265683;246.166457;246.432139;1;0.265683
246.440545;0.097662;246.440545;246.538207;1;0.097662
246.492803;0.002379;246.538207;246.540587;2;0.047784
246.905532;0.151997;246.905532;247.057529;1;0.151997
249.180425;0.123026;249.180425;249.303451;1;0.123026
249.483126;0.501741;249.483126;249.984867;1;0.501741
249.855185;0.052528;249.984867;250.037395;2;0.182210
250.578683;0.171468;250.578683;250.750151;1;0.171468
250.598097;0.432508;250.750151;251.182659;2;0.584562
251.542620;0.291565;251.542620;251.834185;1;0.291565
251.735881;0.274183;251.834185;252.108368;2;0.372487
251.880362;0.414660;252.108368;252.523028;2;0.642665
251.894813;0.190865;252.523028;252.713892;3;0.819080
252.067820;0.110272;252.713892;252.824164;4;0.756344
252.121860;0.014519;252.824164;252.838683;4;0.716823
253.082866;0.059885;253.082866;253.142751;1;0.059885
253.176647;0.048442;253.176647;253.225089;1;0.048442
253.180232;0.031030;253.225089;253.256119;2;0.075887
253.305211;0.067411;253.305211;253.372622;1;0.067411
253.509103;0.231953;253.509103;253.741056;1;0.231953
254.496043;0.090038;254.496043;254.586081;1;0.090038
254.980441;0.289790;254.980441;255.270231;1;0.289790
254.980759;0.085471;255.270231;255.355701;2;0.374943
255.120272;0.001357;255.355701;255.357058;3;0.236786
255.361786;0.384264;255.361786;255.746050;1;0.384264
256.567967;0.023533;256.567967;256.591500;1;0.023533
256.860601;0.096047;256.860601;256.956648;1;0.096047
257.605150;0.097721;257.605150;257.702872;1;0.097721
257.706808;0.089516;257.706808;257.796324;1;0.089516
257.860292;0.204485;257.860292;258.064777;1;0.204485
257.902865;0.124543;258.064777;258.189320;2;0.286456
258.826329;0.299503;258.826329;259.125832;1;0.299503
258.980712;0.031531;259.125832;259.157363;2;0.176651
258.993543;0.513017;259.157363;259.670380;3;0.676838
260.271711;0.052848;260.271711;260.324559;1;0.052848
260.580964;0.013390;260.580964;260.594354;1;0.013390
261.898369;0.239588;261.898369;262.137957;1;0.239588
261.936072;0.195502;262.137957;262.333459;2;0.397387
262.094160;0.000046;262.333459;262.333504;3;0.239344
262.777058;0.120887;262.777058;262.897945;1;0.120887
263.808753;0.111709;263.808753;263.920462;1;0.111709
263.809558;0.026533;263.920462;263.946994;2;0.137436
